town_code,town_name,population,size,region,coastal,work_town_code,work_town_name,work_town_size,job_density,income,university,perc_age_35_to_64_l4,pop_in_ks4,perc_age_18_l2,perc_age_18_l3,perc_age_19_full_time_higher_ed,perc_age_19_sustained_further_ed,perc_age_19_apprenticeships,perc_age_19_sustained_emp_over_0,perc_age_19_sustained_emp_over_10000,perc_age_22_l1_to_l2,perc_age_22_l3_to_l5,perc_age_22_l6_to_l8,avg_level_age_22,education_score
E34004162,Strensall BUA,6047,Small Towns,Yorkshire and The Humber,Non-coastal,E30000294,York,Majority town and city (Large Towns),Residential,Lower deprivation towns,No university,Medium,78,94.87179487,65.38461538,38.46153846,21.79487179,15.38461538,50,28.20512821,18.8,42.5,37.5,3.884615385,5.567106097
E34004169,Liss BUA,6248,Small Towns,South East,Non-coastal,E30000254,Portsmouth,Majority town and city (Large Towns),Residential,Lower deprivation towns,No university,Medium,57,89.47368421,59.64912281,43.85964912,19.29824561,NA,49.12280702,NA,NA,49.2,NA,3.719298246,4.052207192
E34004170,Towcester BUA,9057,Small Towns,East Midlands,Non-coastal,E30000247,Northampton,Majority town and city (Large Towns),Residential,Lower deprivation towns,No university,Medium,117,88.88888889,55.55555556,42.73504274,14.52991453,11.11111111,51.28205128,28.20512821,19,41.4,38.8,3.957264957,4.530230361
E34004175,Totnes BUA,8076,Small Towns,South West,Non-coastal,E30000279,Torquay and Paignton,Majority town and city (small),Working,Higher deprivation towns,No university,High,100,80,50,40,19,NA,41,15,17.8,50.5,29.7,3.6,0.503225122
E34004181,Hinckley BUA,45249,Medium Towns,East Midlands,Non-coastal,E30000230,Leicester,Majority town and city (Large Towns),Working,Lower deprivation towns,No university,Low,432,84.9537037,47.91666667,35.87962963,14.12037037,9.259259259,54.39814815,26.15740741,24.5,43.3,30.1,3.571759259,0.559958632
E34004185,Yarm BUA,19184,Small Towns,North East,Non-coastal,E30000093,Middlesbrough and Stockton,Majority town and city (Large Towns),Residential,Lower deprivation towns,No university,Medium,178,91.01123596,62.35955056,53.37078652,17.97752809,12.92134831,42.13483146,15.16853933,11.9,42.9,45.2,4.252808989,5.843868109
E34004187,Princes Risborough BUA,8231,Small Towns,South East,Non-coastal,E30000218,High Wycombe and Aylesbury,Majority town and city (Large Towns),Working,Lower deprivation towns,No university,Medium,84,83.33333333,65.47619048,53.57142857,23.80952381,17.85714286,34.52380952,20.23809524,21.2,37.6,41.2,3.976190476,5.24101226
E34004190,Seaham BUA,22373,Medium Towns,North East,Coastal,E30000275,Sunderland,Majority conurbation,Mixed,Higher deprivation towns,No university,Low,232,93.53448276,46.55172414,28.01724138,24.13793103,16.81034483,50,25.86206897,23.9,50.9,23.9,3.487068966,0.136307029
E34004191,Hexham BUA,11388,Small Towns,North East,Non-coastal,E30000064,Hexham,Majority rural,Working,Lower deprivation towns,No university,High,112,88.39285714,52.67857143,44.64285714,16.96428571,8.928571429,48.21428571,18.75,20.7,44.1,31.5,3.660714286,0.824917989
E34004192,Scunthorpe BUA,79977,Large Towns,Yorkshire and The Humber,Non-coastal,E30000260,Scunthorpe,Majority town and city (Large Towns),Working,Higher deprivation towns,No university,Low,920,81.95652174,38.69565217,21.73913043,24.89130435,14.23913043,46.19565217,22.60869565,31.2,49.5,17.4,3.175,-3.787594963
E34004193,Belper BUA,23417,Medium Towns,East Midlands,Non-coastal,E30000200,Derby,Majority town and city (Large Towns),Residential,Lower deprivation towns,No university,Medium,283,85.1590106,45.93639576,30.03533569,27.56183746,18.72791519,56.89045936,29.32862191,25.9,46.8,24.8,3.424028269,0.52174457
E34004196,Littleport BUA,7935,Small Towns,East of England,Non-coastal,E30000186,Cambridge,Majority town and city (Large Towns),Residential,Mid deprivation towns,No university,Low,84,83.33333333,42.85714286,23.80952381,16.66666667,13.0952381,65.47619048,39.28571429,38.1,41.7,NA,3.011904762,-3.796327098
E34004197,Freckleton BUA,8049,Small Towns,North West,Non-coastal,E30000255,Preston,Majority town and city (Large Towns),Working,Mid deprivation towns,No university,Medium,67,95.52238806,52.23880597,37.31343284,23.88059701,19.40298507,52.23880597,28.35820896,21.7,42,36.2,3.835820896,1.141650348
E34004204,Berwick-upon-Tweed BUA,13265,Small Towns,North East,Coastal,K01000009,Berwick,Majority rural,Working,Higher deprivation towns,No university,Low,128,81.25,31.25,27.34375,19.53125,10.9375,47.65625,17.1875,37.2,32.6,23.3,3.1171875,-3.25314731
E34004210,Stratford-upon-Avon BUA,27830,Medium Towns,West Midlands,Non-coastal,E30000228,Leamington Spa,Majority town and city (small),Working,Lower deprivation towns,No university,Medium,253,90.11857708,59.28853755,45.45454545,16.60079051,7.509881423,49.80237154,18.5770751,15.9,47,35.9,3.885375494,3.147476943
E34004213,Wombourne BUA,13511,Small Towns,West Midlands,Non-coastal,E30000288,Wolverhampton and Walsall,Majority conurbation,Residential,Lower deprivation towns,No university,Medium,154,92.85714286,54.54545455,35.71428571,27.27272727,19.48051948,52.5974026,20.77922078,20.6,46.5,32.3,3.714285714,2.20853634
E34004217,Burgess Hill BUA,30635,Medium Towns,South East,Non-coastal,E30000196,Crawley,Majority town and city (Large Towns),Working,Lower deprivation towns,No university,Medium,384,87.23958333,52.60416667,32.55208333,15.625,10.67708333,60.15625,30.20833333,18.5,52.5,27.4,3.588541667,0.964040705
E34004218,Spalding BUA,31588,Medium Towns,East Midlands,Non-coastal,E30000124,Spalding,Majority rural,Working,Lower deprivation towns,No university,Low,327,82.87461774,48.01223242,32.11009174,22.01834862,14.67889908,52.59938838,24.4648318,29,41.8,27.4,3.458715596,-0.523466773
E34004222,Ampthill BUA,20026,Medium Towns,East of England,Non-coastal,E30000166,Bedford,Majority town and city (Large Towns),Mixed,Lower deprivation towns,No university,Medium,266,91.35338346,54.88721805,37.59398496,21.42857143,18.04511278,60.90225564,29.69924812,20.4,42.6,35.8,3.864661654,1.742323459
E34004224,Barnard Castle BUA,7040,Small Towns,North East,Non-coastal,E30000203,Durham and Bishop Auckland,Majority rural,Working,Mid deprivation towns,No university,Medium,63,96.82539683,63.49206349,47.61904762,17.46031746,NA,42.85714286,15.87301587,25.8,33.9,40.3,4.015873016,6.595780993
E34004225,Matlock BUA,14956,Small Towns,East Midlands,Non-coastal,E30000190,Chesterfield,Majority town and city (Large Towns),Working,Mid deprivation towns,No university,Medium,166,85.54216867,53.01204819,36.14457831,24.09638554,16.86746988,52.40963855,23.4939759,21.1,47,30.1,3.626506024,2.778396148
E34004228,Aveley BUA,7986,Small Towns,East of England,Non-coastal,E30000234,London,Majority conurbation,Residential,Higher deprivation towns,No university,Low,105,80,41.9047619,14.28571429,20.95238095,18.0952381,61.9047619,40.95238095,30.1,58.3,NA,2.971428571,-4.086555371
E34004229,Morpeth BUA,14403,Small Towns,North East,Non-coastal,E30000173,Blyth and Ashington,Majority town and city (small),Working,Lower deprivation towns,No university,High,179,86.03351955,70.94972067,55.86592179,25.1396648,12.29050279,35.19553073,11.17318436,12.8,38.3,47.2,4.284916201,5.512185046
E34004233,Fakenham BUA,8285,Small Towns,East of England,Non-coastal,E30000225,King's Lynn,Majority rural,Working,Mid deprivation towns,No university,Low,90,75.55555556,33.33333333,22.22222222,24.44444444,16.66666667,61.11111111,38.88888889,39.6,37.4,NA,3.111111111,-1.992542149
E34004240,Lydney BUA,8776,Small Towns,South West,Non-coastal,K01000005,Cinderford and Ross-on-Wye,Majority rural,Mixed,Higher deprivation towns,No university,Low,131,70.22900763,41.98473282,30.53435115,19.84732824,12.97709924,49.61832061,25.95419847,26.2,47.7,23.1,3.404580153,-1.991447299
E34004242,Cleator Moor BUA,6936,Small Towns,North West,Non-coastal,E30000286,Whitehaven,Majority rural,Residential,Higher deprivation towns,No university,Low,83,77.10843373,28.91566265,18.07228916,44.57831325,37.34939759,49.39759036,34.93975904,39.3,38.1,NA,2.987951807,-7.177692659
E34004246,Brentwood BUA,52586,Medium Towns,East of England,Non-coastal,E30000188,Chelmsford,Majority town and city (Large Towns),Working,Lower deprivation towns,No university,Medium,517,89.36170213,65.95744681,45.45454545,14.11992263,9.477756286,44.48742747,24.7582205,17.3,40.6,39.8,3.955512573,4.499138003
E34004251,Warrington BUA,165456,Large Towns,North West,Non-coastal,E30000284,Warrington and Wigan,Majority conurbation,Working,Higher deprivation towns,No university,Medium,1937,86.83531234,53.79452762,36.13835829,20.65049045,13.52607124,52.65875065,24.83221477,21.6,46.7,30.2,3.647392876,1.607305372
E34004252,Coleshill (North Warwickshire) BUA,6341,Small Towns,West Midlands,Non-coastal,E30000169,Birmingham,Majority conurbation,Working,Lower deprivation towns,No university,Low,79,86.07594937,50.63291139,37.97468354,24.05063291,18.98734177,68.35443038,25.3164557,27.3,40.3,32.5,3.746835443,2.203421596
E34004256,Winsford (Cheshire West and Chester) BUA,30259,Medium Towns,North West,Non-coastal,E30000197,Crewe,Majority town and city (small),Working,Higher deprivation towns,No university,Low,420,80.71428571,38.0952381,21.42857143,24.28571429,16.19047619,52.14285714,29.76190476,35.3,41.7,20.1,3.126190476,-4.583039557
E34004262,Kirkby BUA,42744,Medium Towns,North West,Non-coastal,E30000233,Liverpool,Majority conurbation,Working,Higher deprivation towns,No university,Low,608,67.10526316,29.60526316,23.84868421,25.65789474,16.11842105,47.03947368,21.875,37.6,39.9,19.8,3.146381579,-4.619211514
E34004263,Alcester BUA,6939,Small Towns,West Midlands,Non-coastal,E30000228,Leamington Spa,Majority town and city (small),Working,Mid deprivation towns,No university,Medium,84,71.42857143,45.23809524,29.76190476,19.04761905,NA,46.42857143,19.04761905,29.3,45.1,NA,3.428571429,-1.784102991
E34004266,Desborough BUA,10697,Small Towns,East Midlands,Non-coastal,E30000224,Kettering and Wellingborough,Majority town and city (small),Residential,Lower deprivation towns,No university,Low,121,80.99173554,41.32231405,28.92561983,16.52892562,12.39669421,60.33057851,27.27272727,36.1,38.5,24.6,3.347107438,-1.566982084
E34004267,Biddulph BUA,17669,Small Towns,West Midlands,Non-coastal,E30000273,Stoke-on-Trent,Majority town and city (Large Towns),Residential,Mid deprivation towns,No university,Low,172,94.76744186,56.97674419,29.06976744,24.41860465,18.60465116,54.65116279,28.48837209,20.3,51.2,26.2,3.546511628,-0.755044037
E34004270,Featherstone (Wakefield) BUA,11060,Small Towns,Yorkshire and The Humber,Non-coastal,E30000283,Wakefield and Castleford,Majority town and city (Large Towns),Mixed,Higher deprivation towns,No university,Low,146,86.30136986,46.57534247,23.97260274,23.97260274,13.69863014,50.68493151,23.28767123,32.2,45.9,20.5,3.260273973,-0.819387943
E34004274,Witney BUA,29103,Medium Towns,South East,Non-coastal,E30000250,Oxford,Majority town and city (Large Towns),Working,Lower deprivation towns,No university,Medium,334,79.94011976,51.79640719,32.93413174,17.66467066,12.5748503,55.38922156,33.23353293,25.7,43.4,28.4,3.479041916,-0.057763175
